longitude,latitude,DEPARTAMENTO,PROVINCIA,MUNICIPIO,CODIGO,COD_INE,_COD_INE,Captura.c,Riqueza.e,Abundancia,Aptitud.s,Minero,Piscícol,Turismo,_Agropecua,_Agropec_1,_Agrosilvo,_Aptitud.f,_Uso.limit,_Restricci,_Acceso.se,_Acceso.h2o,_Acceso.ed,_Acceso.vi,_Acceso.en,Clasificac,i_CSV,porc_i.CSV
-65.894,-17.523,Cochabamba,Punata,San Benito,"031403",31403.00000000000,"31403",0.044823751812839,0.523455362562202,0.175034527154991,0.679174553179781,0.066174973313992,0.372755275000000,,0.004675604104601,0.506213685615600,0.170237310481213,0.028879739552160,,,0.416287679598090,0.320891609250000,0.389348992369337,0.369546754196791,0.450669926432469,Bajo,0.357,"36"
-66.057,-18.024,Potosi,General Bernardino Bilbao,Acasio,"051302",51302.00000000000,"51302",0.062291510806865,0.103852670527858,0.156539229898200,0.555548228939972,0.183364671258927,,0.108334834000000,0.182379057833132,0.027527077293087,0.441093687173301,0.037465232811747,,0.054034721000000,0.434883731803847,0.362840948200000,0.379296244592286,0.287520072799135,0.431940225566162,Muy Bajo,0.313,"31"
-65.761,-18.134,Potosi,Charcas,Toro Toro,"050502",50502.00000000000,"50502",0.074459538999849,0.428587271159562,0.075351740789197,0.581803328913937,0.452119411119033,0.342240355000000,0.109237201000000,0.033391261171797,0.032551722231247,0.063777191825972,0.014100070801951,0.035424219000000,0.088241398000000,0.432700569032558,0.338727943560000,0.367803961951694,0.268711714745483,0.431075620468734,Bajo,0.335,"33"
-66.537,-17.970,Cochabamba,Bolivar,Bolivar,"031501",31501.00000000000,"31501",0.045001019293058,0.655896969110779,0.388953674961058,0.515730824395493,0.392123535272838,0.372205868000000,0.170846263000000,0.000248262164846,0.001829811803000,0.037244561634806,0.022150710614998,,0.137774361000000,0.436770421227759,0.347497920820000,0.389181600652970,0.337242250250318,0.435215810313802,Medio,0.382,"38"
-66.473,-18.232,Potosi,Alonso de Ibañez,Caripuyo,"050702",50702.00000000000,"50702",0.043854540185758,0.636750123535444,0.268516681131147,0.555635293471186,0.373617483292570,0.332861781000000,0.109032708000000,0.002937768950679,0.208977145961336,0.134805537244562,0.016510908230259,,0.122971540000000,0.417590313489939,0.370718836400000,0.378276178102773,0.296081512433226,0.428714050087929,Medio,0.391,"39"
-66.583,-18.423,Potosi,Rafael Bustillo,Llallagua,"050203",50203.00000000000,"50203",0.038177558309796,0.583597817550756,0.185826922668556,0.555513119401753,0.421981888522747,0.344700440000000,0.125965112000000,0.085402184707051,0.089619658340302,0.118490441661173,0.030712531656008,,0.113330879000000,0.450901411021796,0.353709827000000,0.389884568771800,0.282056107182215,0.472870929883188,Medio,0.388,"39"
-66.384,-18.068,Potosi,Alonso de Ibañez,Sacaca,"050701",50701.00000000000,"50701",0.045473415938535,0.531751602868258,0.138939688435585,0.521375809701843,0.253906154441680,,0.109086798000000,0.000000000000000,0.000000000000000,0.000000000000000,0.038089803076220,,0.087051998000000,0.404262556923047,0.355819684000000,0.376636228943792,0.300915020601191,0.445547654250930,Muy Bajo,0.239,"24"
-65.632,-17.982,Cochabamba,Mizque,Vila Vila,"031302",31302.00000000000,"31302",0.038729714133699,0.396639000855942,0.069207127643258,0.481725178713367,0.038321860772971,,0.516355472000000,0.092113939074245,0.006711574935640,0.002377179080824,0.014935125471841,,0.060342865000000,0.420515354974716,0.302800552825000,0.352273393694427,0.250487538110592,0.435290128867401,Muy Bajo,0.287,"29"
-68.386,-16.537,La Paz,Los Andes,Laja,"021202",21202.00000000000,"21202",0.038200566340966,0.585978492767007,0.245934550331518,0.557155923869040,0.189807657590717,0.411495563000000,,0.034713921945643,0.047314052963277,0.022763578274760,0.022989459833790,,0.107224533000000,0.431275665895490,0.356420603840000,0.369735514074962,0.285981408828108,0.405264377736249,Muy Bajo,0.304,"30"
-68.167,-16.575,La Paz,Murillo,Achocalla,"020104",20104.00000000000,"20104",0.046869007817812,0.699353978611113,0.422988705565478,0.524048744759762,0.289180780647843,,0.213707917000000,0.324857391472493,0.013055523668386,0.455332409972299,0.021659153126840,,,0.431731793588787,0.363491328375000,0.340094959511898,0.285936854277738,0.279219861806068,Alto,0.456,"46"
-68.146,-17.794,Oruro,San Pedro De Totora,Totora,"041301",41301.00000000000,"41301",0.039576698673294,0.426578658631676,0.163379984419218,0.548997997817336,0.128126714470148,0.378655926000000,0.515207996000000,0.223029464337197,0.061557159739003,0.171089666264576,0.013659862865173,,0.128904318000000,0.405210496353797,0.280301562350000,0.357993196158547,0.288432554706133,0.458028171224258,Alto,0.448,"45"
-68.021,-17.373,La Paz,Aroma,Umala,"021302",21302.00000000000,"21302",0.039201096692166,0.420212057180657,0.163248253616940,0.597998142644120,0.127099877298625,0.402975977000000,0.517576420000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012712776500401,,,0.429650677910697,0.368022634200000,0.376659132894596,0.246974549420867,0.461988670046819,Bajo,0.363,"36"
-67.928,-17.241,La Paz,Aroma,Patacamaya,"021305",21305.00000000000,"21305",0.047776262830255,0.552980028098053,0.214089905729564,0.591832441599773,0.167905067946538,,,0.079443892750745,0.130670826209362,0.197593935398813,0.019588195577887,,,0.425214839589223,0.335990655740000,0.383492046410009,0.316751431527409,0.456011258783405,Muy Bajo,0.282,"28"
-68.607,-17.023,La Paz,Pacajes,Caquiaviri,"020302",20302.00000000000,"20302",0.058145989765090,0.638317601862326,0.374553137057266,0.561032103653114,0.379284663667165,0.426433279000000,0.519613344000000,0.000144150377674,0.001933453399452,0.044431041415360,0.025111255424188,,,0.427750006335824,0.336448960920000,0.373438400880039,0.301449004811051,0.428105631453283,Alto,0.458,"46"
-68.764,-16.937,La Paz,Pacajes,Nazacara de Pacajes,"020307",20307.00000000000,"20307",0.037560167766477,0.567144775023060,0.148888797743112,0.520632958419584,0.088836926050199,,,0.029998344918901,0.100422527423431,0.141067897165458,0.022559097354647,,,0.504094496940770,0.290058961850000,0.396657211347997,0.250973341124817,0.541502045476402,Muy Bajo,0.235,"23"
-68.356,-17.480,La Paz,Pacajes,Santiago de Callapa,"020308",20308.00000000000,"20308",0.031037478816502,0.478674719504234,0.170783102075167,0.577181190676073,0.244885970443528,0.664977306000000,0.643979266000000,0.769682183832256,0.053170450490901,0.039619651347068,0.019572734408903,,0.086263841000000,0.542365919389413,0.345480675400000,0.402023411989965,0.269862055773357,0.450384997397089,Muy Alto,0.639,"64"
-68.249,-16.931,La Paz,Aroma,Colquencha,"021306",21306.00000000000,"21306",0.042493100217240,0.613040355297151,0.322645223800383,0.530857364331291,0.345807654458738,,,0.184872558755379,0.129056943372199,0.288068556361239,0.033556779762899,,0.107225669000000,0.406920539759536,0.386385533175000,0.391743989389933,0.297464669003787,0.476205215621407,Medio,0.370,"37"
-68.186,-17.083,La Paz,Pacajes,Waldo Ballivian,"020306",20306.00000000000,"20306",0.028251465376372,0.350168270978397,0.159210995327333,0.559320406182081,0.113183522416593,,,0.001982016822972,0.000404473860529,0.127423822714681,0.012330304066403,,,0.496046587514880,0.345559122000000,0.377455070621754,0.243627624093344,0.424586948878793,Muy Bajo,0.195,"20"
-68.428,-16.957,La Paz,Pacajes,Comanche,"020304",20304.00000000000,"20304",0.042328111017222,0.612429975978790,0.321550559298697,0.582231551035839,0.343180916399617,,,0.008854683879510,0.320355316184503,0.112063282794990,0.028503446667211,,0.107223305000000,0.432248640594887,0.354757655600000,0.368249607902966,0.260983057217420,0.425009078199558,Bajo,0.328,"33"
-68.119,-16.910,La Paz,Aroma,Calamarca,"021304",21304.00000000000,"21304",0.058509994293537,0.649069971808583,0.378193556073873,0.572090451739730,0.258355326615976,,,0.397533957536595,0.089028353435262,0.112871984504314,0.015783058460593,,,0.428579061504251,0.348378323400000,0.373968055912102,0.275077843912278,0.443836994831877,Bajo,0.367,"37"
-67.508,-17.597,Oruro,Tomas Barron,Eucaliptus,"041101",41101.00000000000,"41101",0.053340310594238,0.596086565404030,0.119549370447237,0.544533776346976,0.443251635300443,0.654726747000000,0.137448775000000,0.053707381661701,0.188916388543512,0.040210942649967,0.036712444984997,,0.042901775000000,0.441787171059389,0.309239834000000,0.351181050919900,0.243716011136603,0.409981187483609,Medio,0.417,"42"
-67.741,-17.334,La Paz,Aroma,Sica Sica,"021301",21301.00000000000,"21301",0.041162241471126,0.457015760171318,0.131837740746247,0.578821083350406,0.139834792264916,0.584364673000000,0.188558607000000,0.116002044989775,0.004970349085465,0.190151644232408,0.025929595858516,,0.051509360000000,0.435950482713907,0.346130998980000,0.367758858727805,0.244319085522898,0.444634867694415,Medio,0.379,"38"
-67.770,-17.819,La Paz,Gualberto Villarroe,Papel Pampa,"021802",21802.00000000000,"21802",0.036597023423092,0.553382413094553,0.104140665672807,0.560763888001845,0.169432371030110,0.401358891000000,0.185719266000000,0.000051966949020,0.061347531505649,0.001098242811502,0.012129284010635,,0.080151187000000,0.492711381956698,0.348523128560000,0.386079692487284,0.260797362390407,0.442286897042032,Muy Bajo,0.312,"31"
-67.896,-18.098,Oruro,Carangas,Choque Cota,"040302",40302.00000000000,"40302",0.043366999132061,0.623504937173277,0.343828314914758,0.612190315986244,0.143407993201722,0.359855931000000,0.156083091000000,0.000000000000000,0.000000000000000,0.000000000000000,0.030964125362253,,0.099175089000000,0.418720383741869,0.235548706633333,0.329394362607491,0.274319515541399,0.388988844513362,Muy Bajo,0.318,"32"
-68.050,-17.654,La Paz,Gualberto Villarroe,San Pedro de Curahuara,"021801",21801.00000000000,"21801",0.031721363977488,0.497128039015609,0.121295438946651,0.572891948332822,0.245581839897248,,0.517004885000000,0.000255167134473,0.016665584219117,0.025411729637082,0.016727674922973,,0.109520853000000,0.434868531058829,0.312167367250000,0.367474864254887,0.272396001104017,0.450467557606701,Bajo,0.332,"33"
-67.946,-17.841,Oruro,Nor Carangas,Santiago de Huayllamarca,"041601",41601.00000000000,"41601",0.041292748672283,0.475948888338421,0.170491348721205,0.549420773450373,0.244437741894519,0.348089947000000,0.136656912000000,0.307019240065745,0.064518050047316,0.022333795013850,0.023062569709959,,0.081226961000000,0.434745561503277,0.344118113880000,0.383250114839459,0.288363600888496,0.465773183086064,Medio,0.374,"37"
-68.453,-17.178,La Paz,Pacajes,Coro Coro,"020301",20301.00000000000,"20301",0.041943712428165,0.608655750291078,0.307745747925891,0.560881811595430,0.338388307854824,0.426460322000000,0.210065977000000,0.243902439024390,0.070353450180989,0.156011258544431,0.017528170706424,,0.090686131000000,0.438001725762056,0.347062420700000,0.379211015684442,0.298651311041383,0.433128605234328,Alto,0.457,"46"
-68.216,-17.584,La Paz,Gualberto Villarroe,Chacarilla,"021803",21803.00000000000,"21803",0.043841575001773,0.632199252489823,0.196232307712855,0.488523167836662,0.372466764584012,0.399407430000000,0.516692272000000,0.009329981630088,0.211688831897159,0.000519390581717,0.020940201226217,,0.098727667000000,0.417816377593533,0.304685897375000,0.376771843422636,0.328693917568935,0.455891181153078,Alto,0.455,"45"
-68.284,-16.905,La Paz,Aroma,Collana,"021307",21307.00000000000,"21307",0.042667811747836,0.614533410468930,0.329274913793440,0.531715167580139,0.350255220549972,,,0.084443291241423,0.125479776831082,0.202251708886208,0.033643167128465,,0.107225369000000,0.435893984104997,0.376132534000000,0.382190064349240,0.261092173312504,0.455641565979457,Bajo,0.333,"33"
-67.682,-18.351,Oruro,Carangas,Corque,"040301",40301.00000000000,"40301",0.055445166110818,0.607313005002997,0.229923791622417,0.622853612005637,0.336777760963348,0.576812417000000,0.643762747000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017981552163996,,0.092906244000000,0.415317279809724,0.338020792060000,0.372321053919958,0.280796556710568,0.455149587099539,Alto,0.484,"48"
-66.921,-18.599,Oruro,Poopo,Pazña,"040602",40602.00000000000,"40602",0.036541918722159,0.552325516511915,0.163630195143411,0.642804310171745,0.489817760233992,0.655603985000000,0.515554871000000,0.024205561072493,0.084438698315828,0.108767303889255,0.015726358846848,,0.091162006000000,0.441224001464413,0.295385304500000,0.362942809629452,0.267342572710113,0.447819359843283,Muy Alto,0.511,"51"
-67.407,-18.182,Oruro,Saucari,Toledo,"041001",41001.00000000000,"41001",0.039794370072990,0.431911591648106,0.125273118593805,0.653515178731005,0.366723072506642,0.655093232000000,0.721560789000000,0.123104422533587,0.149404437931934,0.352030558906313,0.022745140094606,,0.080429998000000,0.429161746666968,0.355418250760000,0.380553599640807,0.297432036995631,0.440202364140629,Muy Alto,0.601,"60"
-67.116,-18.357,Oruro,Cercado,El Choro,"040103",40103.00000000000,"40103",0.113095237223152,0.600841003477399,0.168803995791207,0.614274884530969,0.217131238713988,0.578550020000000,0.643868347000000,0.519847026242912,0.476107030998798,0.134354639901391,0.019625469788992,0.014817246000000,0.126311102000000,0.523472637715288,0.347879259640000,0.399548657854609,0.287566434568251,0.439276299494898,Muy Alto,0.672,"67"
-66.969,-18.380,Oruro,Poopo,Poopó,"040601",40601.00000000000,"40601",0.065280700840695,0.549330718089251,0.203152760882273,0.591253211270113,0.406423968320651,0.355716797000000,0.643396449000000,0.019281694803045,0.006787490057773,0.287409360580092,0.034528843841778,0.148172458000000,0.092636958000000,0.428169061109311,0.351974526200000,0.386399536070829,0.298543087396511,0.466911469577494,Muy Alto,0.529,"53"
-67.021,-18.172,Oruro,Pantaleon Dalence,Machacamarca,"040702",40702.00000000000,"40702",0.048795127362953,0.581268873756891,0.237309144004638,0.585875802946632,0.421183936973921,0.576737816000000,0.515535372000000,0.055776233035419,0.212484608329712,0.009723137771918,0.012382461254929,,0.119096814000000,0.438590309485518,0.239784548966667,0.344390912309257,0.270756497471602,0.428432293313240,Muy Alto,0.503,"50"
-68.170,-18.860,Oruro,Litoral,Escara,"040502",40502.00000000000,"40502",0.053435526271570,0.597990153168308,0.210534550097476,0.616936744353712,0.213875563277396,,,0.000510334268946,0.063275155313570,0.038676503465236,0.021079886373940,,0.088503470000000,0.431966573256968,0.280014742050000,0.342184914197259,0.248225715783767,0.408532625698302,Muy Bajo,0.239,"24"
-68.281,-18.844,Oruro,Litoral,Esmeralda,"040505",40505.00000000000,"40505",0.040300924946561,0.596341620205431,0.120280907474450,0.598921312623484,0.213148430036737,,0.515594584000000,0.005908118569828,0.023378104697035,0.017034700315457,0.026943274403012,,0.094461165000000,0.455264274740528,0.295552155375000,0.321092330122053,0.221319018324799,0.312233872047885,Bajo,0.331,"33"
-68.089,-19.042,Oruro,Sabaya,Chipaya,"040903",40903.00000000000,"40903",0.057299635619056,0.624508265823088,0.081484155326303,0.642465098659467,0.241243540669230,,0.515428421000000,0.213622740017403,0.055069462140726,0.007790858725762,0.021295830493428,,0.129176005000000,0.424458146934745,0.207767737500000,0.299399488263283,0.267097449981115,0.298274618637271,Medio,0.382,"38"
-67.676,-19.638,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,"040801",40801.00000000000,"40801",0.068525835110597,0.529943705441858,0.138858611413175,0.657030433306526,0.146872415061673,0.352061739000000,0.721592687000000,0.000000000000000,0.000000000000000,0.000000000000000,0.021417874671341,,0.063772416000000,0.443900556184913,0.361527594280000,0.384103283679357,0.278838814460009,0.452146169792505,Medio,0.424,"42"
-68.321,-18.853,Oruro,Litoral,Yunguyo del Litoral,"040504",40504.00000000000,"40504",0.027825982556733,0.331723622915221,0.059999973288285,0.555766424538525,0.028881131937282,,,0.000000000000000,0.000000000000000,0.000698881789137,0.034368082823098,,0.082317251000000,0.317233594048752,0.246006486333333,0.279132866625872,0.205228975712649,0.348062410408753,Muy Bajo,0.136,"14"
-68.312,-18.771,Oruro,Litoral,Cruz de Machacamarca,"040503",40503.00000000000,"40503",0.055134556244004,0.604950816546616,0.222581528361676,0.589786469695717,0.129687197176838,,,0.000000000000000,0.000000000000000,0.000000000000000,0.012564930592584,,0.087221072000000,0.426435579092708,0.353308566000000,0.358394932638985,0.211087689634929,0.442747895828300,Muy Bajo,0.213,"21"
-66.826,-18.471,Oruro,Poopo,Antequera,"040603",40603.00000000000,"40603",0.046444855559733,0.686330123496910,0.419379203193919,0.525316513770813,0.582213559548268,0.354414187000000,0.155872111000000,0.128972702096795,0.104776143799578,0.500000000000000,0.035858799105455,,0.137492975000000,0.411684010834379,0.286123328900000,0.347921075599345,0.280797507347498,0.413079455315501,Muy Alto,0.531,"53"
-67.508,-18.779,Oruro,Sur Carangas,Belén de Andamarca,"041202",41202.00000000000,"41202",0.045033447526880,0.658610002791267,0.207625544537309,0.628082038300425,0.264603817660556,0.575502434000000,0.721545455000000,0.393876491956409,0.221198415023213,0.184358665058303,0.029159423968348,0.148172458000000,0.078532314000000,0.419784028591419,0.363868520000000,0.378775908638051,0.308322672580529,0.423128413380257,Muy Alto,0.659,"66"
-67.062,-19.197,Oruro,Ladislao Cabrera,Pampa Aullagas,"040802",40802.00000000000,"40802",0.047863517964790,0.555515981285269,0.105027610619555,0.606278582774915,0.280658974773003,0.351486296000000,0.697342672000000,0.126882500329685,0.189651289794041,0.208663497094559,0.029021274741804,,0.052162800000000,0.423868189544935,0.354454970400000,0.373712323344791,0.279982687906614,0.436543445527613,Muy Alto,0.521,"52"
-67.641,-18.817,Oruro,Sur Carangas,Andamarca,"041201",41201.00000000000,"41201",0.046455545802636,0.687301278006231,0.156154658424628,0.569772325934054,0.283345284525312,0.350383845000000,0.697121889000000,0.000000000000000,0.000000000000000,0.000000000000000,0.019402497503951,,0.112440318000000,0.426821287119204,0.304884828000000,0.359182246381522,0.281918034919017,0.423104835487867,Alto,0.447,"45"
-68.262,-18.793,Oruro,Litoral,Huachacalla,"040501",40501.00000000000,"40501",0.038331293692548,0.593367020771920,0.201964811627726,0.510250433021500,0.111121060668158,,,0.160889570552147,0.014804925671436,0.266484920770148,0.018051023111977,,0.111348656000000,0.279567668921681,0.242770632733333,0.283598217544890,0.266156092337240,0.345898476187304,Muy Bajo,0.273,"27"
-66.777,-19.012,Oruro,Sebastian Pagador,Santiago de Huari,"041401",41401.00000000000,"41401",0.041340080977803,0.478163785747101,0.133411988304153,0.643091744171425,0.381558735623217,,0.515199817000000,0.001018641132729,0.100060240188150,0.000315457413249,0.021296281422327,,0.082914930000000,0.424634975598463,0.336033504600000,0.371003447057608,0.262757355134529,0.460587952897441,Bajo,0.364,"36"
-66.942,-19.233,Oruro,Abaroa,Santuario de Quillacas,"040202",40202.00000000000,"40202",0.030956925001273,0.473335162209128,0.087079034050031,0.602908158518538,0.243106450228285,0.364955889000000,0.697448392000000,0.324470656482645,0.022913519764791,0.590720221606648,0.023115732849188,,0.080569993000000,0.402420325389474,0.292739835175000,0.356917607634213,0.288232734616389,0.444277535355989,Muy Alto,0.591,"59"
-66.775,-18.901,Oruro,Abaroa,Challapata,"040201",40201.00000000000,"40201",0.057804079629642,0.631730147580046,0.261929382714047,0.669813647976118,0.372220589555558,0.576865493000000,0.515889974000000,0.000057660151070,0.000088084528113,0.000804181745074,0.020813092224409,,0.106299253000000,0.440975151456641,0.340158460600000,0.376500307307417,0.286233951369410,0.438633665803617,Alto,0.472,"47"
-66.568,-18.466,Potosi,Rafael Bustillo,Uncía,"050201",50201.00000000000,"50201",0.029304850832623,0.416872263409309,0.123487971341515,0.581757755166000,0.358115924549419,0.345069739000000,0.133243236000000,0.002110228401192,0.075012680974359,0.011041529334212,0.012186439609194,,0.137492280000000,0.422081461095698,0.338549296000000,0.373481657413653,0.282355132039698,0.450940740519215,Muy Bajo,0.317,"32"
-66.442,-18.461,Potosi,Rafael Bustillo,Chayanta,"050202",50202.00000000000,"50202",0.057500890985665,0.627855933715401,0.135851490072715,0.598619839917072,0.546419376643403,,0.127634105000000,0.076476844242483,0.000521500761174,0.001038781163435,0.012242190664536,,0.122970889000000,0.446889931728914,0.341630695140000,0.394947279330434,0.332147407933046,0.459121082519775,Bajo,0.321,"32"
-65.980,-18.270,Potosi,Charcas,San Pedro,"050501",50501.00000000000,"50501",0.162438248328503,0.499808518129290,0.135236372256170,0.559026714978136,0.245688146913129,0.702358730000000,0.643287195000000,0.147201005510974,0.001331240083859,0.008137119113573,0.023549526568103,,0.121686201000000,0.430154971326783,0.356093894400000,0.391551597028349,0.316563922034341,0.463393600352273,Muy Alto,0.511,"51"
-65.134,-20.102,Chuquisaca,Nor Cinti,San Lucas,"010702",10702.00000000000,"10702",0.089183992041370,0.508291622805457,0.135603397514774,0.572291512796489,0.250391269578407,0.440072260000000,0.231241152000000,0.181831286397970,0.111918838981073,0.980096501809409,0.040147391036930,,0.105432648000000,0.425097667863767,0.361139931500000,0.377282437982879,0.290193189384511,0.432698963183237,Muy Alto,0.570,"57"
-65.561,-19.588,Potosi,Cornelio Saavedra,Chaquí,"050302",50302.00000000000,"50302",0.043781019187249,0.630876960521524,0.261248539522588,0.564754879064498,0.548612316005753,0.342368053000000,0.115864376000000,0.366016088619280,0.311332522320308,0.017520690262370,0.028881581735472,,0.113522314000000,0.416320967120851,0.338685623700000,0.373794888722038,0.341554810223662,0.398618153843639,Alto,0.488,"49"
-65.556,-19.207,Potosi,Cornelio Saavedra,Tacobamba,"050303",50303.00000000000,"50303",0.040685485912675,0.450619792154848,0.082517889755898,0.532043374286541,0.463673142792116,,0.115628309000000,0.511275220888830,0.494193003471716,0.013822856136644,0.012403785665651,,0.095035839000000,0.419111008408875,0.370602759640000,0.379817735964913,0.288532973999015,0.441024201811762,Alto,0.437,"44"
-65.512,-18.807,Potosi,Chayanta,Ravelo,"050402",50402.00000000000,"50402",0.046198091166023,0.540878177926805,0.096876180682850,0.533355781808536,0.148506415591168,,0.514432119000000,0.006330685203575,0.128108591980924,0.147824653922215,0.035401285330933,,0.096631342000000,0.418681422897843,0.364518450200000,0.375294005016813,0.242901569771130,0.475074577198279,Bajo,0.358,"36"
-66.823,-20.460,Potosi,Antonio Quijarro,Uyuni,"051201",51201.00000000000,"51201",0.039060217255797,0.405363802550367,0.121652563742850,0.645255407025282,0.349909168873248,0.702841016000000,0.643139709000000,0.158827226143285,0.082537717937334,0.232323407202216,0.034550829773746,,0.067159718000000,0.437107448520109,0.335285746840000,0.371820702591649,0.280024181256686,0.434865433749800,Muy Alto,0.559,"56"
-66.162,-18.700,Potosi,Chayanta,Pocoata,"050403",50403.00000000000,"50403",0.047719377456910,0.550800103830220,0.160113415267961,0.573210231370297,0.406904277363717,,0.113302098000000,0.010302879841112,0.022271297822720,0.213744232036915,0.029517552473293,,0.103660540000000,0.415968690214364,0.329894174240000,0.372477801875026,0.274967967345425,0.469080375700315,Muy Bajo,0.314,"31"
-66.002,-18.697,Potosi,Chayanta,Colquechaca,"050401",50401.00000000000,"50401",0.056302081979835,0.613143355332672,0.242188685379586,0.615456694735992,0.460293500203801,,0.514797779000000,0.000725128105965,0.000301778676539,0.303150969529086,0.012305833855946,,0.101218213000000,0.428025191080113,0.341391414860000,0.369870962255602,0.280783256484697,0.429283986597599,Alto,0.441,"44"
-65.821,-19.222,Potosi,Tomas Frias,Tinquipaya,"050102",50102.00000000000,"50102",0.040099814665578,0.445777617067104,0.126052549181399,0.595750006616588,0.370642861615482,,0.514927200000000,0.159356455228801,0.160467911755710,0.149850325761578,0.012251309751079,,0.105609821000000,0.429034523594435,0.329295787480000,0.374754635637710,0.290444284964857,0.450243946511547,Medio,0.425,"43"
-66.064,-19.386,Potosi,Tomas Frias,Urmiri,"050104",50104.00000000000,"50104",0.029247496520145,0.410707352016007,0.122018430518631,0.626904759271595,0.355567485478892,0.345423470000000,0.696968222000000,0.166807332190426,0.072171933457581,0.169748195104772,0.023693914460189,,0.078946148000000,0.414948415362969,0.360017001800000,0.386995159421897,0.327100897680117,0.445914322844503,Muy Alto,0.508,"51"
-65.796,-18.842,Potosi,Chayanta,Ocurí,"050404",50404.00000000000,"50404",0.048263400983056,0.563937516973882,0.167883540382314,0.612514047620606,0.413255697738432,,0.109238763000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012220169654073,,0.098117338000000,0.431017465807624,0.364530174400000,0.376556602418742,0.283265064586051,0.427413704881291,Muy Bajo,0.275,"27"
-65.754,-19.581,Potosi,Tomas Frias,Potosí,"050101",50101.00000000000,"50101",0.035796528414975,0.545594055004399,0.154227882410672,0.629296428687147,0.486637938671577,0.574244935000000,0.515085711000000,0.227351832157014,0.013922072833910,0.291897506925208,0.014628715269999,,0.108661238000000,0.417585840862063,0.324098077500000,0.365327492202501,0.306311159308249,0.413314891139693,Muy Alto,0.563,"56"
-65.906,-19.391,Potosi,Tomas Frias,Yocalla,"050103",50103.00000000000,"50103",0.037424270538081,0.333150063785076,0.062678410883005,0.605745446471963,0.431420431214191,0.346200821000000,0.514823762000000,0.094043706394511,0.005986500425172,0.066546039404906,0.027449953192715,,0.074440812000000,0.408048478088962,0.313449228750000,0.360747452078915,0.311661074777002,0.409831026699695,Medio,0.415,"42"
-65.264,-19.162,Chuquisaca,Oropeza,Yotala,"010102",10102.00000000000,"10102",0.037421932334465,0.332829654628310,0.061017022221839,0.471495258960881,0.107083248699059,,0.256921252000000,0.153323108384458,0.006395054795998,0.321008689725677,0.025353831449188,,0.125064833000000,0.416464847641610,0.278124788850000,0.356858132222530,0.268890979311896,0.463951913086614,Muy Bajo,0.307,"31"
-65.118,-19.189,Chuquisaca,Yamparaez,Yamparáez,"010602",10602.00000000000,"10602",0.045933056502963,0.334671982693502,0.063955604010568,0.558117088354251,0.031207144617335,,0.234352241000000,0.408077709611452,0.031957507347279,0.495143976827398,0.045585415146709,,0.125251057000000,0.455700210924193,0.356670414000000,0.387178776857407,0.282429171268591,0.453915311236845,Medio,0.393,"39"
-65.658,-20.816,Potosi,Nor Chichas,Cotagaita,"050601",50601.00000000000,"50601",0.052543293942489,0.606344208212015,0.189869726737019,0.583409845057277,0.460355227679939,0.338262854000000,0.643285229000000,0.000620655412115,0.001382591832407,0.030158206987475,0.012486131849560,,0.104053450000000,0.461560102758326,0.302229620500000,0.380181348012567,0.304263786098752,0.452671882693190,Alto,0.465,"47"
-65.654,-20.007,Potosi,Jose Maria Linares,"Caiza ""D""","051102",51102.00000000000,"51102",0.058758937667125,0.652539185298639,0.284666216520625,0.583418790058886,0.492577555732174,0.331568242000000,0.108715781000000,0.124818717973509,0.018880761164334,0.520083102493075,0.020388382672955,,0.145731962000000,0.441046608515339,0.351396146440000,0.385806845698424,0.320678506206371,0.430106121631986,Alto,0.486,"49"
-65.493,-20.208,Potosi,Nor Chichas,Vitiche,"050602",50602.00000000000,"50602",0.037913879083620,0.352111513586250,0.065804398675149,0.591866769265680,0.113764048260840,0.336029195000000,0.109159782000000,0.032491495127717,0.106613796466726,0.041214314435062,0.030187463273216,,0.119732413000000,0.449058681123855,0.361142021520000,0.390832598814552,0.325016993460688,0.428112699153666,Muy Bajo,0.281,"28"
-66.531,-20.065,Potosi,Antonio Quijarro,Tomave,"051202",51202.00000000000,"51202",0.039765180831811,0.430197207292341,0.125241819924765,0.621342860263421,0.365587511816994,0.566839104000000,0.721480108000000,0.453712251087960,0.165528367567300,0.420848740975524,0.030990234402908,,0.081794794000000,0.446945780411711,0.355055362860000,0.389378186539263,0.309671201323340,0.445840401562001,Muy Alto,0.671,"67"
-65.989,-19.798,Potosi,Antonio Quijarro,Porco,"051203",51203.00000000000,"51203",0.047554923861176,0.547649274180157,0.102527365699976,0.637455296409385,0.589665383227658,0.330358954000000,0.696933684000000,0.817122691675529,0.035412542093388,0.173407202216066,0.016430995315701,,0.110621664000000,0.417969955104798,0.331821922820000,0.377823143289085,0.302756414458312,0.458744280773228,Muy Alto,0.685,"68"
